2201
idno,freehms,gincdif,lrscale,impcntr,euftf,group,cluster_exclusion
25059,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2,FALSE
25077,0.5,1,0,0.33333333333333337,0.8,3,FALSE
25093,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
25133,0.5,0.5,-0.6,-0.33333333333333326,-0.19999999999999996,6,FALSE
25149,1,1,-0.4,1,1,5,FALSE
25168,1,1,-1,0.33333333333333337,0.19999999999999996,2,FALSE
25255,1,1,-1,0.33333333333333337,1,6,FALSE
25293,0.5,-0.5,0,0.33333333333333337,0,4,FALSE
25296,1,0.5,0,1,0.19999999999999996,2,FALSE
25303,1,1,0,0.33333333333333337,0.8,6,FALSE
25332,0.5,-0,0.6000000000000001,-0.33333333333333326,0.6000000000000001,2,FALSE
25354,1,0.5,0,1,0.6000000000000001,1,FALSE
25369,1,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
25386,1,1,0.6000000000000001,-1,0,2,FALSE
25434,1,-1,0,1,1,1,FALSE
25481,0.5,0.5,0.3999999999999999,-0.33333333333333326,-1,4,FALSE
25551,0.5,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
25601,-1,-0,0.3999999999999999,0.33333333333333337,0.19999999999999996,6,FALSE
25604,-0,0.5,0.3999999999999999,0.33333333333333337,0,4,FALSE
25629,1,-0,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,3,FALSE
25630,0.5,0.5,0.3999999999999999,-1,0.6000000000000001,3,FALSE
25672,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
25678,1,1,0,1,1,5,FALSE
25717,0.5,0.5,-0.4,-0.33333333333333326,-0.19999999999999996,6,FALSE
25724,1,0.5,-0.6,0.33333333333333337,-0.4,2,FALSE
25735,0.5,0.5,-0.6,0.33333333333333337,0.6000000000000001,3,FALSE
25780,0.5,1,0,-0.33333333333333326,1,3,FALSE
25856,1,-0.5,-0.19999999999999996,0.33333333333333337,0,4,FALSE
25887,1,0.5,-0.19999999999999996,1,0,2,FALSE
25938,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6,FALSE
25963,1,1,-0.6,1,1,5,FALSE
25972,1,1,0.6000000000000001,-0.33333333333333326,-0.8,4,FALSE
26042,0.5,0.5,0,0.33333333333333337,0,2,FALSE
26050,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
26051,1,-0,0,0.33333333333333337,0,4,FALSE
26146,0.5,-0.5,0,0.33333333333333337,-0.6,4,FALSE
26183,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
26220,1,1,-0.8,1,0.6000000000000001,5,FALSE
26272,-0,0.5,0.6000000000000001,0.33333333333333337,-0.19999999999999996,3,FALSE
26301,-1,-0.5,0.6000000000000001,-0.33333333333333326,1,2,FALSE
26306,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,3,FALSE
26359,0.5,0.5,-0.8,-0.33333333333333326,0.19999999999999996,6,FALSE
26385,-1,-0.5,-0.4,1,0,2,FALSE
26495,1,1,0,0.33333333333333337,0,2,FALSE
26505,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
26544,1,1,0,-0.33333333333333326,0,6,FALSE
26576,0.5,0.5,-0.4,1,0.6000000000000001,1,FALSE
26622,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
26653,1,1,-0.6,1,0.8,5,FALSE
26662,-0,1,-1,-0.33333333333333326,0,6,FALSE
26663,0.5,1,0,0.33333333333333337,-1,2,FALSE
26736,1,1,0,0.33333333333333337,0.8,6,FALSE
26779,1,0.5,0,0.33333333333333337,0.8,3,FALSE
26780,1,0.5,-0.4,1,1,1,FALSE
26820,0.5,-0,0.19999999999999996,-0.33333333333333326,0.3999999999999999,4,FALSE
26831,1,0.5,0,1,0.3999999999999999,2,FALSE
26837,0.5,1,-0.4,-0.33333333333333326,-0.6,2,FALSE
26842,0.5,0.5,-0.6,0.33333333333333337,0.3999999999999999,5,FALSE
26885,1,-0,0.19999999999999996,0.33333333333333337,-0.4,4,FALSE
26896,1,-0,-0.4,-0.33333333333333326,0.19999999999999996,3,FALSE
26946,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
26968,-0,0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
27058,-0.5,1,-0.19999999999999996,0.33333333333333337,0,4,FALSE
27063,1,0.5,-0.4,1,0.8,1,FALSE
27178,1,1,-0.8,0.33333333333333337,0.3999999999999999,6,FALSE
27179,1,0.5,0.3999999999999999,-1,0,2,FALSE
27223,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
27234,1,1,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
27273,1,0.5,-0.8,0.33333333333333337,0,2,FALSE
27275,0.5,1,0.6000000000000001,1,1,4,FALSE
27297,1,1,-0.4,1,1,5,FALSE
27325,-0.5,0.5,1,-0.33333333333333326,-0.6,3,FALSE
27364,-0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,2,FALSE
27414,-0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,2,FALSE
27447,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
27511,1,-0.5,0,-0.33333333333333326,-0.6,3,FALSE
27537,1,1,-1,0.33333333333333337,0.6000000000000001,6,FALSE
27569,0.5,1,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
27602,0.5,-1,0.19999999999999996,-1,-0.6,4,FALSE
27639,1,-0,-0.19999999999999996,1,0.6000000000000001,1,FALSE
27653,0.5,0.5,0.19999999999999996,0.33333333333333337,-1,2,FALSE
27666,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
27690,-0.5,0.5,0,-1,0,1,FALSE
27730,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
27748,-0,-0.5,0,-1,-0.4,1,FALSE
27792,0.5,0.5,0,0.33333333333333337,0.8,3,FALSE
27796,-1,1,1,0.33333333333333337,-1,4,FALSE
27841,1,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
27878,1,0.5,-0.19999999999999996,1,0.3999999999999999,2,FALSE
27937,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
27998,1,-0.5,-0.4,0.33333333333333337,1,4,FALSE
28017,1,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
28024,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
28025,0.5,0.5,-0.4,-0.33333333333333326,0,6,FALSE
28068,1,1,-0.4,-0.33333333333333326,-0.19999999999999996,6,FALSE
28073,1,-1,0.3999999999999999,-0.33333333333333326,1,4,FALSE
28087,-0.5,0.5,-0.19999999999999996,0.33333333333333337,0,4,FALSE
28127,1,-0.5,-0.6,-0.33333333333333326,0.6000000000000001,4,FALSE
28153,0.5,0.5,0.19999999999999996,-1,-0.19999999999999996,2,FALSE
28175,1,0.5,-0.19999999999999996,0.33333333333333337,1,3,FALSE
28208,-0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,1,FALSE
28212,0.5,-1,-0.19999999999999996,1,0.19999999999999996,1,FALSE
28213,1,0.5,0.3999999999999999,-0.33333333333333326,-0.4,4,FALSE
28219,1,1,-1,1,0.8,5,FALSE
28229,-0.5,1,0.19999999999999996,-1,0.3999999999999999,4,FALSE
28237,0.5,0.5,-0.19999999999999996,0.33333333333333337,-1,2,FALSE
28298,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
28330,0.5,-0.5,0,0.33333333333333337,0,4,FALSE
28435,1,1,-0.6,-0.33333333333333326,-0.19999999999999996,6,FALSE
28555,0.5,0.5,0.3999999999999999,-0.33333333333333326,0.3999999999999999,6,FALSE
28570,-0.5,-0,0,0.33333333333333337,0.6000000000000001,2,FALSE
28636,1,0.5,0,1,1,1,FALSE
28637,1,-1,-0.4,-0.33333333333333326,0.6000000000000001,4,FALSE
28714,0.5,0.5,-0.6,0.33333333333333337,-0.4,2,FALSE
28717,-0,-0.5,-0.4,1,0,1,FALSE
28726,1,0.5,0,0.33333333333333337,0,2,FALSE
28744,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
28851,1,1,0,0.33333333333333337,-1,2,FALSE
28900,1,0.5,-0.4,0.33333333333333337,1,6,FALSE
28924,1,0.5,0,-0.33333333333333326,-0.4,4,FALSE
28929,0.5,0.5,0,0.33333333333333337,-0.4,2,FALSE
28961,1,1,0.6000000000000001,-0.33333333333333326,0,2,FALSE
28981,0.5,0.5,0.6000000000000001,-0.33333333333333326,0.19999999999999996,1,FALSE
28990,0.5,0.5,0.19999999999999996,-0.33333333333333326,0,2,FALSE
29006,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,5,FALSE
29008,1,1,-1,0.33333333333333337,0.6000000000000001,6,FALSE
29073,1,0.5,0.19999999999999996,1,0.8,1,FALSE
29113,1,1,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
29127,1,-0,0,0.33333333333333337,-0.6,4,FALSE
29137,-0,-0,0,-1,-1,4,FALSE
29154,0.5,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
29158,-1,0.5,0.3999999999999999,0.33333333333333337,1,3,FALSE
29179,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
29194,1,-0.5,0.19999999999999996,1,1,1,FALSE
29206,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
29234,-0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
29303,0.5,0.5,-0.19999999999999996,0.33333333333333337,1,3,FALSE
29336,1,-1,0,0.33333333333333337,0.6000000000000001,4,FALSE
29431,-0,0.5,0.3999999999999999,-1,1,3,FALSE
29442,1,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
29516,1,0.5,-0.19999999999999996,1,0.3999999999999999,2,FALSE
29639,1,1,0,0.33333333333333337,0,2,FALSE
29641,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
29728,1,0.5,-0.6,1,1,1,FALSE
29760,1,0.5,-0.8,-0.33333333333333326,0.3999999999999999,6,FALSE
29792,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
29812,1,-0.5,-0.19999999999999996,1,1,1,FALSE
29823,1,0.5,-0.8,0.33333333333333337,0.3999999999999999,6,FALSE
29900,1,1,-1,-0.33333333333333326,0,6,FALSE
29905,1,0.5,1,1,0.3999999999999999,3,FALSE
29962,1,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
29982,0.5,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
30089,0.5,1,0,0.33333333333333337,-0.19999999999999996,2,FALSE
30092,0.5,0.5,-0.6,-0.33333333333333326,0.6000000000000001,6,FALSE
30161,0.5,0.5,1,1,0.19999999999999996,3,FALSE
30208,1,0.5,-0.4,0.33333333333333337,-0.4,2,FALSE
30227,0.5,-0.5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
30233,1,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
30258,-0.5,-0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,2,FALSE
30260,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
30268,0.5,0.5,0,1,0.6000000000000001,1,FALSE
30275,-0,-0,0,-0.33333333333333326,0,1,FALSE
30328,-0.5,0.5,-0.4,-0.33333333333333326,0.3999999999999999,4,FALSE
30380,1,1,0,-0.33333333333333326,0,6,FALSE
30422,1,-0,0.3999999999999999,0.33333333333333337,0.6000000000000001,4,FALSE
30441,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
30472,1,-0,-0.19999999999999996,0.33333333333333337,0,1,FALSE
30509,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
30523,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
30528,1,0.5,-0.19999999999999996,-0.33333333333333326,0,6,FALSE
30548,1,-0.5,-0.19999999999999996,1,1,1,FALSE
30552,0.5,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
30581,0.5,0.5,0.3999999999999999,0.33333333333333337,-0.6,2,FALSE
30657,1,0.5,0,1,1,1,FALSE
30665,1,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
30666,0.5,1,-0.6,0.33333333333333337,1,3,FALSE
30691,-0,0.5,0,-0.33333333333333326,0.3999999999999999,4,FALSE
30760,0.5,-0,-0.19999999999999996,1,0.19999999999999996,1,FALSE
30822,0.5,-0,0.3999999999999999,-0.33333333333333326,0.6000000000000001,4,FALSE
30912,1,0.5,-0.19999999999999996,1,0,2,FALSE
30990,0.5,1,-0.4,0.33333333333333337,0.8,3,FALSE
30993,0.5,1,-1,0.33333333333333337,0.6000000000000001,3,FALSE
31038,0.5,-0.5,0,-0.33333333333333326,0,4,FALSE
31044,0.5,0.5,0.19999999999999996,0.33333333333333337,0,2,FALSE
31073,0.5,-0.5,-0.8,-0.33333333333333326,1,3,FALSE
31117,1,-0.5,0.3999999999999999,-1,-0.4,4,FALSE
31140,1,-0,0,0.33333333333333337,0,4,FALSE
31242,0.5,1,0.19999999999999996,-0.33333333333333326,-0.6,4,FALSE
31262,0.5,-0,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
31280,1,-1,-0.4,1,0.8,1,FALSE
31304,1,1,0.6000000000000001,0.33333333333333337,1,6,FALSE
31337,1,0.5,0,0.33333333333333337,0,2,FALSE
31375,1,-0.5,-0.4,1,1,1,FALSE
31410,0.5,1,0,-0.33333333333333326,0.3999999999999999,6,FALSE
31415,0.5,0.5,0,-0.33333333333333326,-0.4,4,FALSE
31448,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
31463,0.5,0.5,-0.4,1,1,1,FALSE
31574,-0,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,1,FALSE
31639,-1,-0.5,-0.19999999999999996,0.33333333333333337,1,2,FALSE
31657,1,0.5,0,0.33333333333333337,0.8,3,FALSE
31733,0.5,1,0.8,-0.33333333333333326,-1,4,FALSE
31763,0.5,0.5,-0.4,1,-1,2,FALSE
31820,1,-0.5,0,0.33333333333333337,1,4,FALSE
31875,1,-0,0,-1,-0.8,2,FALSE
31904,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
31907,1,1,0,-0.33333333333333326,0.6000000000000001,6,FALSE
31921,-1,0.5,-1,1,0.8,1,FALSE
31936,0.5,1,0,0.33333333333333337,0.6000000000000001,3,FALSE
31946,1,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
31982,1,0.5,0,-0.33333333333333326,-0.4,4,FALSE
32008,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
32036,0.5,-1,0,-1,1,4,FALSE
32040,0.5,-1,-0.4,-0.33333333333333326,0.8,4,FALSE
32082,0.5,0.5,0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
32149,0.5,1,0.3999999999999999,0.33333333333333337,0,4,FALSE
32156,1,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
32232,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
32248,1,-0.5,-0.4,0.33333333333333337,1,4,FALSE
32373,0.5,1,1,-0.33333333333333326,-0.19999999999999996,1,FALSE
32403,1,0.5,-1,1,1,1,FALSE
32407,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,0.8,4,FALSE
32409,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
32411,1,0.5,-0.6,1,0.6000000000000001,1,FALSE
32416,-0,-0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,2,FALSE
32468,-0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
32511,0.5,0.5,0,1,1,1,FALSE
32575,0.5,-0,0,0.33333333333333337,0.8,4,FALSE
32600,1,1,0.19999999999999996,1,0,2,FALSE
32609,-0,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
32631,1,1,0.3999999999999999,0.33333333333333337,-0.6,2,FALSE
32635,1,1,0,-0.33333333333333326,1,6,FALSE
32646,0.5,0.5,-0.6,1,0.6000000000000001,1,FALSE
32664,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,4,FALSE
32703,0.5,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,3,FALSE
32714,1,0.5,-0.8,0.33333333333333337,-0.4,2,FALSE
32727,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
32748,-1,0.5,0,-0.33333333333333326,-0.8,4,FALSE
32762,1,1,-0.4,1,0,2,FALSE
32781,1,1,0,-0.33333333333333326,0.6000000000000001,6,FALSE
32785,-0.5,0.5,-0.4,0.33333333333333337,0.3999999999999999,4,FALSE
32844,1,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
32862,1,0.5,-0.4,1,1,1,FALSE
32890,0.5,0.5,0,-0.33333333333333326,-0.8,4,FALSE
32905,-0,1,-0.4,-0.33333333333333326,-0.6,2,FALSE
32913,0.5,0.5,0.8,0.33333333333333337,-0.4,1,FALSE
32915,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
32986,0.5,0.5,-0.8,0.33333333333333337,-0.4,2,FALSE
33030,0.5,0.5,0,-0.33333333333333326,0.8,3,FALSE
33052,0.5,0.5,-0.6,1,0,2,FALSE
33103,1,0.5,-0.19999999999999996,0.33333333333333337,1,3,FALSE
33183,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.8,3,FALSE
33213,1,-0.5,0.3999999999999999,0.33333333333333337,1,4,FALSE
33220,0.5,-0.5,0,-0.33333333333333326,0,4,FALSE
33267,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
33272,0.5,-0,0.3999999999999999,-0.33333333333333326,0.6000000000000001,4,FALSE
33282,1,1,-0.6,1,0.6000000000000001,5,FALSE
33301,-0,-0,0.3999999999999999,0.33333333333333337,0,6,FALSE
33302,1,-0.5,-0.4,0.33333333333333337,0.8,4,FALSE
33311,1,-0,0,0.33333333333333337,0.8,4,FALSE
33328,-0,1,0,1,-0.19999999999999996,4,FALSE
33347,1,-0.5,-0.19999999999999996,0.33333333333333337,0,4,FALSE
33399,0.5,0.5,-0.4,1,0,2,FALSE
33441,1,-1,-0.19999999999999996,1,0.8,1,FALSE
33458,0.5,0.5,0,0.33333333333333337,0,2,FALSE
33462,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
33465,0.5,0.5,0.19999999999999996,0.33333333333333337,1,3,FALSE
33513,0.5,-1,-0.19999999999999996,1,0.3999999999999999,1,FALSE
33582,1,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
33640,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
33736,0.5,-1,0.3999999999999999,-0.33333333333333326,0.3999999999999999,4,FALSE
33845,0.5,-0,0,-0.33333333333333326,0,6,FALSE
33852,1,1,-0.19999999999999996,0.33333333333333337,1,6,FALSE
33904,1,1,0,0.33333333333333337,-0.4,2,FALSE
33958,1,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
33974,-0.5,-0,-0.8,-0.33333333333333326,-0.6,4,FALSE
33984,-1,1,-0.4,1,-0.6,4,FALSE
33998,1,1,-0.4,1,1,5,FALSE
34003,0.5,-0.5,0,0.33333333333333337,0.8,4,FALSE
34014,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
34047,-0.5,-0,-0.4,-1,-0.19999999999999996,1,FALSE
34081,0.5,1,-0.4,1,0.6000000000000001,4,FALSE
34094,1,1,0,-0.33333333333333326,1,6,FALSE
34118,0.5,0.5,0,1,0.6000000000000001,1,FALSE
34128,1,0.5,0.6000000000000001,-0.33333333333333326,-0.6,4,FALSE
34170,1,0.5,0,0.33333333333333337,0.8,3,FALSE
34179,0.5,1,-0.19999999999999996,1,1,3,FALSE
34229,-0,0.5,0,1,0.6000000000000001,1,FALSE
34238,0.5,0.5,-0.4,0.33333333333333337,0,2,FALSE
34250,0.5,1,-0.4,0.33333333333333337,-0.4,2,FALSE
34254,0.5,1,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
34281,1,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
34382,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
34418,1,0.5,-0.8,1,0,2,FALSE
34441,1,1,-0.6,1,1,5,FALSE
34519,0.5,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
34524,0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.8,3,FALSE
34540,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
34555,1,1,0,0.33333333333333337,-0.6,2,FALSE
34602,1,0.5,-0.4,1,0.8,1,FALSE
34678,0.5,0.5,0,1,0.6000000000000001,1,FALSE
34679,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
34796,-0,0.5,0.3999999999999999,0.33333333333333337,1,2,FALSE
34871,1,1,-1,1,0,2,FALSE
34882,-0.5,-0,0.6000000000000001,-0.33333333333333326,0,2,FALSE
34914,-0,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,2,FALSE
34951,1,0.5,-0.4,-1,0,6,FALSE
34979,1,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
35009,1,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
35040,-0.5,0.5,-0.19999999999999996,0.33333333333333337,1,4,FALSE
35045,-0,0.5,0.19999999999999996,-0.33333333333333326,1,4,FALSE
35075,1,1,-0.6,1,-0.6,2,FALSE
35082,1,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
35168,0.5,0.5,0,0.33333333333333337,0,2,FALSE
35221,0.5,-0.5,-0.6,0.33333333333333337,0.6000000000000001,1,FALSE
35269,0.5,1,-0.8,1,0,2,FALSE
35309,1,-0,0,1,0.8,1,FALSE
35312,1,0.5,0,0.33333333333333337,0,2,FALSE
35317,1,-0,0.19999999999999996,0.33333333333333337,0.8,4,FALSE
35359,-0,0.5,0,1,0,4,FALSE
35520,1,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
35582,1,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
35636,-1,0.5,0,0.33333333333333337,0,4,FALSE
35641,1,1,0.3999999999999999,1,1,5,FALSE
35643,-0.5,-0.5,0,-0.33333333333333326,0,2,FALSE
35659,1,-0,0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
35691,1,1,-0.19999999999999996,0.33333333333333337,0,2,FALSE
35726,-0,0.5,-1,1,0,1,FALSE
35731,1,1,-0.4,1,1,5,FALSE
35758,1,1,0,1,-0.4,2,FALSE
35811,1,0.5,-0.6,0.33333333333333337,0,2,FALSE
35813,1,0.5,0,1,1,1,FALSE
35838,0.5,0.5,0,0.33333333333333337,0.8,3,FALSE
35844,-0.5,-0,0,-0.33333333333333326,-0.4,3,FALSE
35855,0.5,1,-0.19999999999999996,1,0.8,4,FALSE
35861,1,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
35875,-0,0.5,0,0.33333333333333337,0.19999999999999996,4,FALSE
35914,-0.5,0.5,0,0.33333333333333337,-0.4,4,FALSE
35950,0.5,0.5,-0.19999999999999996,1,-1,2,FALSE
35970,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
35978,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
36009,0.5,-0,0,0.33333333333333337,0,1,FALSE
36055,1,1,-0.4,0.33333333333333337,1,6,FALSE
36153,1,1,0,1,0,2,FALSE
36183,1,1,0,-0.33333333333333326,-0.4,4,FALSE
36187,1,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
36193,-0,-0,-0.6,-1,0,3,FALSE
36196,1,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
36221,1,0.5,-0.19999999999999996,0.33333333333333337,1,3,FALSE
36224,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,3,FALSE
36284,1,1,-0.19999999999999996,1,1,5,FALSE
36296,0.5,-0,0,1,0.6000000000000001,1,FALSE
36413,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6,FALSE
36419,1,0.5,-0.4,-0.33333333333333326,1,6,FALSE
36435,1,1,-0.6,-0.33333333333333326,-1,2,FALSE
36437,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
36452,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,4,FALSE
36467,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
36468,1,0.5,0.19999999999999996,0.33333333333333337,-1,2,FALSE
36490,0.5,0.5,0,0.33333333333333337,1,3,FALSE
36493,1,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
36505,0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.4,4,FALSE
36517,0.5,0.5,0,0.33333333333333337,-0.4,2,FALSE
36593,-0.5,0.5,0.6000000000000001,-0.33333333333333326,0,1,FALSE
36674,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
36706,1,1,-0.6,1,0.6000000000000001,5,FALSE
36729,1,1,0,0.33333333333333337,0,2,FALSE
36737,1,-0.5,-0.6,-0.33333333333333326,-1,2,FALSE
36738,0.5,0.5,0,-0.33333333333333326,-0.6,4,FALSE
36772,0.5,-0,0.19999999999999996,1,0.3999999999999999,1,FALSE
36776,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6,FALSE
36778,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
36791,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
36850,1,-0.5,-0.19999999999999996,-0.33333333333333326,-1,3,FALSE
36865,0.5,1,0,0.33333333333333337,0,2,FALSE
36866,0.5,-0,0,0.33333333333333337,0.3999999999999999,4,FALSE
36875,1,1,-0.6,-0.33333333333333326,0.3999999999999999,6,FALSE
36909,0.5,1,-0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
36940,1,1,-0.4,0.33333333333333337,0.8,6,FALSE
36941,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
36949,0.5,0.5,0,-0.33333333333333326,-0.8,4,FALSE
36956,1,-0,-0.6,0.33333333333333337,0.19999999999999996,1,FALSE
37088,0.5,1,0,0.33333333333333337,1,3,FALSE
37154,-0,0.5,0,-0.33333333333333326,0,1,FALSE
37169,0.5,-1,0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
37264,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,4,FALSE
37357,-1,0.5,0,0.33333333333333337,1,4,FALSE
37373,1,0.5,0,1,1,1,FALSE
37377,0.5,0.5,-0.8,1,0.6000000000000001,1,FALSE
37403,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
37425,1,0.5,0.19999999999999996,1,0.6000000000000001,1,FALSE
37430,1,1,0,0.33333333333333337,1,6,FALSE
37456,1,1,0,0.33333333333333337,0.6000000000000001,6,FALSE
37487,-0,1,0,-0.33333333333333326,0.19999999999999996,4,FALSE
37493,0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1,FALSE
37495,-0,0.5,0.6000000000000001,1,0.8,6,FALSE
37652,1,0.5,-0.6,1,0.3999999999999999,2,FALSE
37660,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
37671,1,0.5,-0.6,0.33333333333333337,0.8,6,FALSE
